"File","Kind","DefType","DefName","Field","Path","IsNumeric","Value"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","ElementText","HediffDef","MooGirl_BrainWashing_Level5","text","/Defs[1]/HediffDef[9]/comps[1]/li[1]/texts[1]/li[13]/text[1]","False","嗯，我知道了~♥"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","ElementText","HediffDef","MooGirl_BrainWashing_Level5","startTick","/Defs[1]/HediffDef[9]/comps[1]/li[1]/texts[1]/li[13]/startTick[1]","True","3940"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","ElementText","HediffDef","MooGirl_BrainWashing_Level5","color","/Defs[1]/HediffDef[9]/comps[1]/li[1]/texts[1]/li[13]/color[1]","False","(239, 70, 274)"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","ElementText","HediffDef","MooGirl_BrainWashing_Level5","mentalStateDef","/Defs[1]/HediffDef[9]/comps[1]/li[2]/mentalStateDef[1]","False","Berserk"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","ElementText","HediffDef","MooGirl_BrainWashing_Level5","mentalStateTriggerTicks","/Defs[1]/HediffDef[9]/comps[1]/li[2]/mentalStateTriggerTicks[1]","True","4000"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","ElementText","HediffDef","MooGirl_BrainWashing_Level5","triggerTicks","/Defs[1]/HediffDef[9]/comps[1]/li[3]/triggerTicks[1]","True","4120"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","ElementText","HediffDef","MooGirl_BrainWashing_Level5","pawnType","/Defs[1]/HediffDef[9]/comps[1]/li[3]/pawnTypeTraitEntries[1]/li[1]/pawnType[1]","False","colonist"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","ElementText","HediffDef","MooGirl_BrainWashing_Level5","trait","/Defs[1]/HediffDef[9]/comps[1]/li[3]/pawnTypeTraitEntries[1]/li[1]/trait[1]","False","MooGirl_BrainWashPeace"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","ElementText","HediffDef","MooGirl_BrainWashing_Level5","pawnType","/Defs[1]/HediffDef[9]/comps[1]/li[3]/pawnTypeTraitEntries[1]/li[2]/pawnType[1]","False","slave"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","ElementText","HediffDef","MooGirl_BrainWashing_Level5","trait","/Defs[1]/HediffDef[9]/comps[1]/li[3]/pawnTypeTraitEntries[1]/li[2]/trait[1]","False","MooGirl_BrainWashObey"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","ElementText","HediffDef","MooGirl_BrainWashing_Level5","triggerTicks","/Defs[1]/HediffDef[9]/comps[1]/li[4]/triggerTicks[1]","True","4120"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","ElementText","HediffDef","MooGirl_BrainWashing_Level5","reduceWill","/Defs[1]/HediffDef[9]/comps[1]/li[4]/reduceWill[1]","False","false"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","ElementText","HediffDef","MooGirl_BrainWashing_Level5","makeSlave","/Defs[1]/HediffDef[9]/comps[1]/li[4]/makeSlave[1]","False","true"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","ElementText","HediffDef","MooGirl_BrainWashing_Level5","disappearsAfterTicks","/Defs[1]/HediffDef[9]/comps[1]/li[6]/disappearsAfterTicks[1]","True","5000"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","ElementText","HediffDef","MooGirl_BrainWashing_Level5","showRemainingTime","/Defs[1]/HediffDef[9]/comps[1]/li[6]/showRemainingTime[1]","False","true"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","ElementText","HediffDef","MooGirl_BrainWashing_Level5","hediffToAddOnDisappear","/Defs[1]/HediffDef[9]/comps[1]/li[6]/hediffToAddOnDisappear[1]","False","MooGirl_BrainWashing_Level2"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","ElementText","Berserk","MooGirl_BrainWashing","defName","/Defs[1]/Berserk[1]/defName[1]","False","MooGirl_BrainWashing"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","ElementText","Berserk","MooGirl_BrainWashing","stateClass","/Defs[1]/Berserk[1]/stateClass[1]","False","MentalState_Berserk"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","ElementText","Berserk","MooGirl_BrainWashing","label","/Defs[1]/Berserk[1]/label[1]","False","被洗脑"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","ElementText","Berserk","MooGirl_BrainWashing","category","/Defs[1]/Berserk[1]/category[1]","False","Aggro"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","ElementText","Berserk","MooGirl_BrainWashing","li","/Defs[1]/Berserk[1]/blockInteractionInitiationExcept[1]/li[1]","False","Insult"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","ElementText","Berserk","MooGirl_BrainWashing","li","/Defs[1]/Berserk[1]/blockInteractionRecipientExcept[1]/li[1]","False","Insult"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","ElementText","Berserk","MooGirl_BrainWashing","blockRandomInteraction","/Defs[1]/Berserk[1]/blockRandomInteraction[1]","False","true"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","ElementText","Berserk","MooGirl_BrainWashing","moodRecoveryThought","/Defs[1]/Berserk[1]/moodRecoveryThought[1]","False","MooGirl_BrainWashing_End"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","ElementText","Berserk","MooGirl_BrainWashing","blockNormalThoughts","/Defs[1]/Berserk[1]/blockNormalThoughts[1]","False","true"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","ElementText","Berserk","MooGirl_BrainWashing","nameColor","/Defs[1]/Berserk[1]/nameColor[1]","False","(0.9,0.2,0.5)"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","ElementText","Berserk","MooGirl_BrainWashing","beginLetter","/Defs[1]/Berserk[1]/beginLetter[1]","False","{0} 已经被洗脑头盔完全洗脑。\n\n[PAWN_pronoun] 会无差别攻击殖民地任意 [PAWN_pronoun] 。"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","ElementText","Berserk","MooGirl_BrainWashing","beginLetterDef","/Defs[1]/Berserk[1]/beginLetterDef[1]","False","ThreatSmall"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","ElementText","Berserk","MooGirl_BrainWashing","minTicksBeforeRecovery","/Defs[1]/Berserk[1]/minTicksBeforeRecovery[1]","True","30000"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","ElementText","Berserk","MooGirl_BrainWashing","maxTicksBeforeRecovery","/Defs[1]/Berserk[1]/maxTicksBeforeRecovery[1]","True","30000"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","ElementText","Berserk","MooGirl_BrainWashing","recoveryMtbDays","/Defs[1]/Berserk[1]/recoveryMtbDays[1]","True","0.166"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","ElementText","Berserk","MooGirl_BrainWashing","recoveryMessage","/Defs[1]/Berserk[1]/recoveryMessage[1]","False","{0}已经抵抗了洗脑状态，但如果不摘下头盔 {0} 还会被再次洗脑。"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","ElementText","Berserk","MooGirl_BrainWashing","baseInspectLine","/Defs[1]/Berserk[1]/baseInspectLine[1]","False","精神状态:洗脑"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","ElementText","Berserk","MooGirl_BrainWashing","stateEffecter","/Defs[1]/Berserk[1]/stateEffecter[1]","False","Berserk"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","ElementText","Berserk","MooGirl_BrainWashing","tale","/Defs[1]/Berserk[1]/tale[1]","False","MentalStateBerserk"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","ElementText","Berserk","MooGirl_BrainWashing","recoverFromSleep","/Defs[1]/Berserk[1]/recoverFromSleep[1]","False","true"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","ElementText","Berserk","MooGirl_BrainWashing","inCaravanCanDo","/Defs[1]/Berserk[1]/inCaravanCanDo[1]","False","true"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","Attribute","HediffDef","MooGirl_MagneticShacklesBondage","@ParentName","/Defs[1]/HediffDef[1]/@ParentName","False","MooGirl_BondageBase"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","Attribute","HediffDef","MooGirl_EleShock","@Class","/Defs[1]/HediffDef[2]/comps[1]/li[1]/@Class","False","HediffCompProperties_DisappearsOnDeath"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","Attribute","HediffDef","MooGirl_EleShock","@Class","/Defs[1]/HediffDef[2]/comps[1]/li[2]/@Class","False","HediffCompProperties_Disappears"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","Attribute","HediffDef","MooGirl_EleShock","@Class","/Defs[1]/HediffDef[2]/comps[1]/li[3]/@Class","False","MooGirl.CompProperties_EleShock"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","Attribute","HediffDef","MooGirl_PowerEleShock","@Class","/Defs[1]/HediffDef[3]/comps[1]/li[1]/@Class","False","HediffCompProperties_DisappearsOnDeath"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","Attribute","HediffDef","MooGirl_PowerEleShock","@Class","/Defs[1]/HediffDef[3]/comps[1]/li[2]/@Class","False","HediffCompProperties_Disappears"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","Attribute","HediffDef","MooGirl_PowerEleShock","@Class","/Defs[1]/HediffDef[3]/comps[1]/li[3]/@Class","False","MooGirl.CompProperties_EleShock"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","Attribute","HediffDef","MooGirl_PowerEleShock_NoMilk","@Class","/Defs[1]/HediffDef[4]/comps[1]/li[1]/@Class","False","HediffCompProperties_DisappearsOnDeath"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","Attribute","HediffDef","MooGirl_PowerEleShock_NoMilk","@Class","/Defs[1]/HediffDef[4]/comps[1]/li[2]/@Class","False","HediffCompProperties_Disappears"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","Attribute","HediffDef","MooGirl_PowerEleShock_NoMilk","@Class","/Defs[1]/HediffDef[4]/comps[1]/li[3]/@Class","False","MooGirl.CompProperties_EleShock"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","Attribute","HediffDef","MooGirl_BrainWashing_Level1","@Class","/Defs[1]/HediffDef[5]/comps[1]/li[1]/@Class","False","MooGirl.CompProperties_PerformanceEffect"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","Attribute","HediffDef","MooGirl_BrainWashing_Level1","@Class","/Defs[1]/HediffDef[5]/comps[1]/li[2]/@Class","False","MooGirl.CompProperties_ReduceWillorEnslave"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","Attribute","HediffDef","MooGirl_BrainWashing_Level1","@Class","/Defs[1]/HediffDef[5]/comps[1]/li[3]/@Class","False","MooGirl.CompProperties_SuppressionEnhancer"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","Attribute","HediffDef","MooGirl_BrainWashing_Level1","@Class","/Defs[1]/HediffDef[5]/comps[1]/li[4]/@Class","False","MooGirl.CompProperties_AddThought"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","Attribute","HediffDef","MooGirl_BrainWashing_Level1","@Class","/Defs[1]/HediffDef[5]/comps[1]/li[5]/@Class","False","HediffCompProperties_DisappearsOnDeath"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","Attribute","HediffDef","MooGirl_BrainWashing_Level1","@Class","/Defs[1]/HediffDef[5]/comps[1]/li[6]/@Class","False","MooGirl.CompProperties_DisappearsAndAddHeiffs"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","Attribute","HediffDef","MooGirl_BrainWashing_Level2","@Class","/Defs[1]/HediffDef[6]/comps[1]/li[1]/@Class","False","HediffCompProperties_DisappearsOnDeath"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","Attribute","HediffDef","MooGirl_BrainWashing_Level3","@Class","/Defs[1]/HediffDef[7]/comps[1]/li[1]/@Class","False","MooGirl.CompProperties_PerformanceEffect"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","Attribute","HediffDef","MooGirl_BrainWashing_Level3","@Class","/Defs[1]/HediffDef[7]/comps[1]/li[2]/@Class","False","MooGirl.CompProperties_ReduceWillorEnslave"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","Attribute","HediffDef","MooGirl_BrainWashing_Level3","@Class","/Defs[1]/HediffDef[7]/comps[1]/li[3]/@Class","False","MooGirl.CompProperties_SuppressionEnhancer"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","Attribute","HediffDef","MooGirl_BrainWashing_Level3","@Class","/Defs[1]/HediffDef[7]/comps[1]/li[4]/@Class","False","MooGirl.CompProperties_AddThought"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","Attribute","HediffDef","MooGirl_BrainWashing_Level3","@Class","/Defs[1]/HediffDef[7]/comps[1]/li[5]/@Class","False","HediffCompProperties_DisappearsOnDeath"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","Attribute","HediffDef","MooGirl_BrainWashing_Level3","@Class","/Defs[1]/HediffDef[7]/comps[1]/li[6]/@Class","False","MooGirl.CompProperties_DisappearsAndAddHeiffs"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","Attribute","HediffDef","MooGirl_BrainWashing_Level4","@Class","/Defs[1]/HediffDef[8]/comps[1]/li[1]/@Class","False","HediffCompProperties_DisappearsOnDeath"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","Attribute","HediffDef","MooGirl_BrainWashing_Level5","@Class","/Defs[1]/HediffDef[9]/comps[1]/li[1]/@Class","False","MooGirl.CompProperties_PerformanceEffect"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","Attribute","HediffDef","MooGirl_BrainWashing_Level5","@Class","/Defs[1]/HediffDef[9]/comps[1]/li[2]/@Class","False","MooGirl.CompProperties_AddMentalState"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","Attribute","HediffDef","MooGirl_BrainWashing_Level5","@Class","/Defs[1]/HediffDef[9]/comps[1]/li[3]/@Class","False","MooGirl.CompProperties_AddTrait"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","Attribute","HediffDef","MooGirl_BrainWashing_Level5","@Class","/Defs[1]/HediffDef[9]/comps[1]/li[4]/@Class","False","MooGirl.CompProperties_ReduceWillorEnslave"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","Attribute","HediffDef","MooGirl_BrainWashing_Level5","@Class","/Defs[1]/HediffDef[9]/comps[1]/li[5]/@Class","False","HediffCompProperties_DisappearsOnDeath"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","Attribute","HediffDef","MooGirl_BrainWashing_Level5","@Class","/Defs[1]/HediffDef[9]/comps[1]/li[6]/@Class","False","MooGirl.CompProperties_DisappearsAndAddHeiffs"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","Attribute","Berserk","MooGirl_BrainWashing","@ParentName","/Defs[1]/Berserk[1]/@ParentName","False","BaseMentalState"
"1.6\Defs\HediffDefs\Hediffs_Advance.xml","Attribute","Berserk","MooGirl_BrainWashing","@Name","/Defs[1]/Berserk[1]/@Name","False","Berserk"
"1.6\Defs\HediffDefs\Hediffs_Bondage.xml","ElementText","MooGirl_BondageBase","Name:MooGirl_BondageBase","hediffClass","/Defs[1]/MooGirl_BondageBase[1]/hediffClass[1]","False","Hediff"
"1.6\Defs\HediffDefs\Hediffs_Bondage.xml","ElementText","MooGirl_BondageBase","Name:MooGirl_BondageBase","defaultLabelColor","/Defs[1]/MooGirl_BondageBase[1]/defaultLabelColor[1]","False","(0.5, 0.5, 0.9)"
"1.6\Defs\HediffDefs\Hediffs_Bondage.xml","ElementText","MooGirl_BondageBase","Name:MooGirl_BondageBase","makesSickThought","/Defs[1]/MooGirl_BondageBase[1]/makesSickThought[1]","False","false"
"1.6\Defs\HediffDefs\Hediffs_Bondage.xml","ElementText","MooGirl_BondageBase","Name:MooGirl_BondageBase","isBad","/Defs[1]/MooGirl_BondageBase[1]/isBad[1]","False","false"
"1.6\Defs\HediffDefs\Hediffs_Bondage.xml","ElementText","MooGirl_BondageBase","Name:MooGirl_BondageBase","tendable","/Defs[1]/MooGirl_BondageBase[1]/tendable[1]","False","false"
"1.6\Defs\HediffDefs\Hediffs_Bondage.xml","ElementText","MooGirl_BondageBase","Name:MooGirl_BondageBase","scenarioCanAdd","/Defs[1]/MooGirl_BondageBase[1]/scenarioCanAdd[1]","False","false"
"1.6\Defs\HediffDefs\Hediffs_Bondage.xml","ElementText","HediffDef","MooGirl_Armbinder","defName","/Defs[1]/HediffDef[1]/defName[1]","False","MooGirl_Armbinder"
"1.6\Defs\HediffDefs\Hediffs_Bondage.xml","ElementText","HediffDef","MooGirl_Armbinder","label","/Defs[1]/HediffDef[1]/label[1]","False","单手套束缚"
"1.6\Defs\HediffDefs\Hediffs_Bondage.xml","ElementText","HediffDef","MooGirl_Armbinder","labelNoun","/Defs[1]/HediffDef[1]/labelNoun[1]","False","单手套束缚"
"1.6\Defs\HediffDefs\Hediffs_Bondage.xml","ElementText","HediffDef","MooGirl_Armbinder","description","/Defs[1]/HediffDef[1]/description[1]","False","雪牛娘的手臂被束具严格束缚在身后，无法活动。"
"1.6\Defs\HediffDefs\Hediffs_Bondage.xml","ElementText","HediffDef","MooGirl_Armbinder","workerClass","/Defs[1]/HediffDef[1]/renderNodeProperties[1]/li[1]/workerClass[1]","False","PawnRenderNodeWorker_AttachmentBody"
"1.6\Defs\HediffDefs\Hediffs_Bondage.xml","ElementText","HediffDef","MooGirl_Armbinder","Female","/Defs[1]/HediffDef[1]/renderNodeProperties[1]/li[1]/bodyTypeGraphicPaths[1]/Female[1]","False","Things/Apparel/MooGirl_SlaveApparel/MooGirl_Slavesarmbinder/Skin/MooGirl_Slavesarmbinder_Female"
"1.6\Defs\HediffDefs\Hediffs_Bondage.xml","ElementText","HediffDef","MooGirl_Armbinder","baseLayer","/Defs[1]/HediffDef[1]/renderNodeProperties[1]/li[1]/baseLayer[1]","True","49"
"1.6\Defs\HediffDefs\Hediffs_Bondage.xml","ElementText","HediffDef","MooGirl_Armbinder","texSeed","/Defs[1]/HediffDef[1]/renderNodeProperties[1]/li[1]/texSeed[1]","True","1"
"1.6\Defs\HediffDefs\Hediffs_Bondage.xml","ElementText","HediffDef","MooGirl_Armbinder","useGraphic","/Defs[1]/HediffDef[1]/renderNodeProperties[1]/li[1]/useGraphic[1]","False","true"
"1.6\Defs\HediffDefs\Hediffs_Bondage.xml","ElementText","HediffDef","MooGirl_Armbinder","side","/Defs[1]/HediffDef[1]/renderNodeProperties[1]/li[1]/side[1]","False","Center"
"1.6\Defs\HediffDefs\Hediffs_Bondage.xml","ElementText","HediffDef","MooGirl_Armbinder","colorType","/Defs[1]/HediffDef[1]/renderNodeProperties[1]/li[1]/colorType[1]","False","Skin"
"1.6\Defs\HediffDefs\Hediffs_Bondage.xml","ElementText","HediffDef","MooGirl_Armbinder","rotDrawMode","/Defs[1]/HediffDef[1]/renderNodeProperties[1]/li[1]/rotDrawMode[1]","False","Fresh,Rotting,Dessicated"
"1.6\Defs\HediffDefs\Hediffs_Bondage.xml","ElementText","HediffDef","MooGirl_Armbinder","pawnType","/Defs[1]/HediffDef[1]/renderNodeProperties[1]/li[1]/pawnType[1]","False","HumanlikeOnly"
"1.6\Defs\HediffDefs\Hediffs_Bondage.xml","ElementText","HediffDef","MooGirl_Armbinder","linkedBodyPartsGroup","/Defs[1]/HediffDef[1]/renderNodeProperties[1]/li[1]/linkedBodyPartsGroup[1]","False","Waist"
"1.6\Defs\HediffDefs\Hediffs_Bondage.xml","ElementText","HediffDef","MooGirl_Armbinder","li","/Defs[1]/HediffDef[1]/renderNodeProperties[1]/li[1]/visibleFacing[1]/li[1]","False","North"
"1.6\Defs\HediffDefs\Hediffs_Bondage.xml","ElementText","HediffDef","MooGirl_Armbinder","li","/Defs[1]/HediffDef[1]/renderNodeProperties[1]/li[1]/visibleFacing[1]/li[2]","False","South"
"1.6\Defs\HediffDefs\Hediffs_Bondage.xml","ElementText","HediffDef","MooGirl_Armbinder","li","/Defs[1]/HediffDef[1]/renderNodeProperties[1]/li[1]/visibleFacing[1]/li[3]","False","East"
"1.6\Defs\HediffDefs\Hediffs_Bondage.xml","ElementText","HediffDef","MooGirl_Armbinder","li","/Defs[1]/HediffDef[1]/renderNodeProperties[1]/li[1]/visibleFacing[1]/li[4]","False","West"
"1.6\Defs\HediffDefs\Hediffs_Bondage.xml","ElementText","HediffDef","MooGirl_Armbinder","useSkinShader","/Defs[1]/HediffDef[1]/renderNodeProperties[1]/li[1]/useSkinShader[1]","False","true"
"1.6\Defs\HediffDefs\Hediffs_Bondage.xml","ElementText","HediffDef","MooGirl_Armbinder","capacity","/Defs[1]/HediffDef[1]/stages[1]/li[1]/capMods[1]/li[1]/capacity[1]","False","Manipulation"
"1.6\Defs\HediffDefs\Hediffs_Bondage.xml","ElementText","HediffDef","MooGirl_Armbinder","setMax","/Defs[1]/HediffDef[1]/stages[1]/li[1]/capMods[1]/li[1]/setMax[1]","True","0.00"
"1.6\Defs\HediffDefs\Hediffs_Bondage.xml","ElementText","HediffDef","MooGirl_Handcuffs","defName","/Defs[1]/HediffDef[2]/defName[1]","False","MooGirl_Handcuffs"
"1.6\Defs\HediffDefs\Hediffs_Bondage.xml","ElementText","HediffDef","MooGirl_Handcuffs","label","/Defs[1]/HediffDef[2]/label[1]","False","手铐束缚"
"1.6\Defs\HediffDefs\Hediffs_Bondage.xml","ElementText","HediffDef","MooGirl_Handcuffs","labelNoun","/Defs[1]/HediffDef[2]/labelNoun[1]","False","手铐束缚"
"1.6\Defs\HediffDefs\Hediffs_Bondage.xml","ElementText","HediffDef","MooGirl_Handcuffs","description","/Defs[1]/HediffDef[2]/description[1]","False","雪牛娘的手臂被束具严格束缚在身后，无法活动。"
"1.6\Defs\HediffDefs\Hediffs_Bondage.xml","ElementText","HediffDef","MooGirl_Handcuffs","workerClass","/Defs[1]/HediffDef[2]/renderNodeProperties[1]/li[1]/workerClass[1]","False","PawnRenderNodeWorker_AttachmentBody"
"1.6\Defs\HediffDefs\Hediffs_Bondage.xml","ElementText","HediffDef","MooGirl_Handcuffs","Female","/Defs[1]/HediffDef[2]/renderNodeProperties[1]/li[1]/bodyTypeGraphicPaths[1]/Female[1]","False","Things/Apparel/MooGirl_SlaveApparel/MooGirl_Slavehandcuffs/Skin/MooGirl_Slavehandcuffs_Female"
"1.6\Defs\HediffDefs\Hediffs_Bondage.xml","ElementText","HediffDef","MooGirl_Handcuffs","baseLayer","/Defs[1]/HediffDef[2]/renderNodeProperties[1]/li[1]/baseLayer[1]","True","49"
"1.6\Defs\HediffDefs\Hediffs_Bondage.xml","ElementText","HediffDef","MooGirl_Handcuffs","texSeed","/Defs[1]/HediffDef[2]/renderNodeProperties[1]/li[1]/texSeed[1]","True","1"
"1.6\Defs\HediffDefs\Hediffs_Bondage.xml","ElementText","HediffDef","MooGirl_Handcuffs","useGraphic","/Defs[1]/HediffDef[2]/renderNodeProperties[1]/li[1]/useGraphic[1]","False","true"
"1.6\Defs\HediffDefs\Hediffs_Bondage.xml","ElementText","HediffDef","MooGirl_Handcuffs","side","/Defs[1]/HediffDef[2]/renderNodeProperties[1]/li[1]/side[1]","False","Center"
"1.6\Defs\HediffDefs\Hediffs_Bondage.xml","ElementText","HediffDef","MooGirl_Handcuffs","colorType","/Defs[1]/HediffDef[2]/renderNodeProperties[1]/li[1]/colorType[1]","False","Skin"
"1.6\Defs\HediffDefs\Hediffs_Bondage.xml","ElementText","HediffDef","MooGirl_Handcuffs","x","/Defs[1]/HediffDef[2]/renderNodeProperties[1]/li[1]/drawSize[1]/x[1]","True","1"
"1.6\Defs\HediffDefs\Hediffs_Bondage.xml","ElementText","HediffDef","MooGirl_Handcuffs","y","/Defs[1]/HediffDef[2]/renderNodeProperties[1]/li[1]/drawSize[1]/y[1]","True","1"
"1.6\Defs\HediffDefs\Hediffs_Bondage.xml","ElementText","HediffDef","MooGirl_Handcuffs","rotDrawMode","/Defs[1]/HediffDef[2]/renderNodeProperties[1]/li[1]/rotDrawMode[1]","False","Fresh,Rotting,Dessicated"
"1.6\Defs\HediffDefs\Hediffs_Bondage.xml","ElementText","HediffDef","MooGirl_Handcuffs","pawnType","/Defs[1]/HediffDef[2]/renderNodeProperties[1]/li[1]/pawnType[1]","False","HumanlikeOnly"
"1.6\Defs\HediffDefs\Hediffs_Bondage.xml","ElementText","HediffDef","MooGirl_Handcuffs","linkedBodyPartsGroup","/Defs[1]/HediffDef[2]/renderNodeProperties[1]/li[1]/linkedBodyPartsGroup[1]","False","Waist"
"1.6\Defs\HediffDefs\Hediffs_Bondage.xml","ElementText","HediffDef","MooGirl_Handcuffs","li","/Defs[1]/HediffDef[2]/renderNodeProperties[1]/li[1]/visibleFacing[1]/li[1]","False","North"
"1.6\Defs\HediffDefs\Hediffs_Bondage.xml","ElementText","HediffDef","MooGirl_Handcuffs","li","/Defs[1]/HediffDef[2]/renderNodeProperties[1]/li[1]/visibleFacing[1]/li[2]","False","South"
"1.6\Defs\HediffDefs\Hediffs_Bondage.xml","ElementText","HediffDef","MooGirl_Handcuffs","li","/Defs[1]/HediffDef[2]/renderNodeProperties[1]/li[1]/visibleFacing[1]/li[3]","False","East"
"1.6\Defs\HediffDefs\Hediffs_Bondage.xml","ElementText","HediffDef","MooGirl_Handcuffs","li","/Defs[1]/HediffDef[2]/renderNodeProperties[1]/li[1]/visibleFacing[1]/li[4]","False","West"
"1.6\Defs\HediffDefs\Hediffs_Bondage.xml","ElementText","HediffDef","MooGirl_Handcuffs","useSkinShader","/Defs[1]/HediffDef[2]/renderNodeProperties[1]/li[1]/useSkinShader[1]","False","true"
"1.6\Defs\HediffDefs\Hediffs_Bondage.xml","ElementText","HediffDef","MooGirl_Handcuffs","capacity","/Defs[1]/HediffDef[2]/stages[1]/li[1]/capMods[1]/li[1]/capacity[1]","False","Manipulation"
"1.6\Defs\HediffDefs\Hediffs_Bondage.xml","ElementText","HediffDef","MooGirl_Handcuffs","setMax","/Defs[1]/HediffDef[2]/stages[1]/li[1]/capMods[1]/li[1]/setMax[1]","True","0.00"
"1.6\Defs\HediffDefs\Hediffs_Bondage.xml","ElementText","HediffDef","MooGirl_Boxbinder","defName","/Defs[1]/HediffDef[3]/defName[1]","False","MooGirl_Boxbinder"
"1.6\Defs\HediffDefs\Hediffs_Bondage.xml","ElementText","HediffDef","MooGirl_Boxbinder","label","/Defs[1]/HediffDef[3]/label[1]","False","多重束缚"
"1.6\Defs\HediffDefs\Hediffs_Bondage.xml","ElementText","HediffDef","MooGirl_Boxbinder","labelNoun","/Defs[1]/HediffDef[3]/labelNoun[1]","False","多重束缚"
"1.6\Defs\HediffDefs\Hediffs_Bondage.xml","ElementText","HediffDef","MooGirl_Boxbinder","description","/Defs[1]/HediffDef[3]/description[1]","False","雪牛娘的手臂被束具严格束缚在身后，无法活动。"
"1.6\Defs\HediffDefs\Hediffs_Bondage.xml","ElementText","HediffDef","MooGirl_Boxbinder","workerClass","/Defs[1]/HediffDef[3]/renderNodeProperties[1]/li[1]/workerClass[1]","False","PawnRenderNodeWorker_AttachmentBody"
"1.6\Defs\HediffDefs\Hediffs_Bondage.xml","ElementText","HediffDef","MooGirl_Boxbinder","Female","/Defs[1]/HediffDef[3]/renderNodeProperties[1]/li[1]/bodyTypeGraphicPaths[1]/Female[1]","False","Things/Apparel/MooGirl_SlaveApparel/MooGirl_Slaveclothes/Skin/MooGirl_Slaveclothes_Female"
